ticker,company_name,year,market_cap,category,sector,industry,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
506194,Arihant Superstructures Ltd,1983,"₹1,814 Cr",Small Cap,Real Estate,Real Estate - Development,₹421,0.92%,₹278,₹555,51.30%,-24.17%,₹429,₹402,₹412,0.92%,0.29%,0.51%,14.08%,-6.12%,48.82%,130.22%,1702.36%,390,670,4347,2782,2611,-85.98%,-75.92%,56.22%,-85.06%,-74.34%,66.47%,6.56%,0.1,₹417,34,9,9,
532937,Kuantum Papers Ltd,1997,"₹1,013 Cr",Small Cap,Basic Materials,Paper & Paper Products,₹115,-1.49%,₹97,₹154,18.59%,-24.79%,₹128,₹122,₹118,-1.49%,-8.19%,-8.81%,5.00%,-0.69%,-21.76%,39.10%,125.05%,7092,6461,7025,5447,7186,30.21%,18.63%,28.98%,-1.31%,-10.09%,-2.24%,-24.21%,1.3,₹117,9,13,13,
VPRPL,Vishnu Prakash R Punglia Ltd,2013,"₹1,881 Cr",Small Cap,Industrials,Engineering & Construction,₹151,-1.92%,₹148,₹346,1.95%,-56.36%,₹165,₹165,₹207,-1.92%,-3.62%,-9.71%,-17.31%,-17.69%,-38.20%,,,345617,261278,880653,676008,664522,-48.87%,-61.35%,30.27%,-47.99%,-60.68%,32.52%,1.73%,0.5,₹154,32,5,5,
500463,Black Box Ltd,1986,"₹8,473 Cr",Mid Cap,Technology,Software - Application,₹499,-0.12%,₹321,₹716,55.45%,-30.29%,₹513,₹521,₹507,-0.12%,-0.78%,-4.04%,15.03%,2.72%,-5.74%,285.78%,672.45%,4061,4970,11714,29248,35724,-86.12%,-83.01%,-59.95%,-88.63%,-86.09%,-67.21%,-18.13%,0.1,₹500,,,,
HPL,HPL Electric & Power Ltd,1992,"₹3,755 Cr",Small Cap,Industrials,Electrical Equipment & Parts,₹584,3.02%,₹339,₹694,72.27%,-15.85%,₹580,₹570,₹497,3.02%,1.98%,-6.72%,33.29%,37.70%,-3.17%,779.52%,1620.18%,388626,270749,394698,501111,363707,-22.45%,-45.97%,-21.24%,6.85%,-25.56%,8.52%,37.78%,0.8,₹567,40,15,15,
518091,Anjani Portland Cement Ltd,1983,₹423 Cr,Micro Cap,Basic Materials,Building Materials,₹146,1.77%,₹96,₹200,52.55%,-26.76%,₹148,₹145,₹142,1.77%,0.93%,2.41%,9.13%,-4.19%,-20.52%,-29.52%,3.38%,542,86,254,691,2028,-21.52%,-87.50%,-63.27%,-73.27%,-95.74%,-87.49%,-65.94%,0.8,₹144,,-28,-28,
539889,Parag Milk Foods Ltd,1992,"₹2,632 Cr",Small Cap,Consumer Defensive,Packaged Foods,₹220,-0.32%,₹135,₹261,62.66%,-15.84%,₹243,₹230,₹196,-0.32%,-6.41%,-3.45%,3.63%,31.04%,12.52%,120.97%,109.29%,29720,58612,136648,118111,99859,-74.84%,-50.38%,15.69%,-70.24%,-41.31%,36.84%,18.28%,0.3,₹220,23,10,10,
GSLSU,Global Surfaces Ltd,1991,₹521 Cr,Small Cap,Basic Materials,Building Materials,₹123,0.76%,₹92,₹246,33.90%,-49.99%,₹119,₹120,₹134,0.76%,8.76%,10.13%,7.21%,-4.35%,-32.68%,,,111348,146520,300827,272844,238105,-59.19%,-46.30%,10.26%,-53.24%,-38.46%,26.34%,14.59%,0.4,₹122,,-7,-7,
BROOKS,Brooks Laboratories Ltd,2002,₹436 Cr,Micro Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹148,-3.82%,₹94,₹199,56.75%,-25.58%,₹155,₹146,₹142,-3.82%,-6.34%,-4.31%,11.06%,4.15%,42.71%,72.84%,284.62%,10715,18675,19501,20860,42906,-48.63%,-10.47%,-6.51%,-75.03%,-56.48%,-54.55%,-51.38%,0.5,₹154,,-4,-4,
512008,EFC (I) Ltd,1984,"₹3,252 Cr",Small Cap,Real Estate,Real Estate Services,₹328,0.40%,₹171,₹374,91.42%,-12.23%,₹338,₹326,₹288,0.40%,0.38%,3.08%,15.55%,36.21%,30.01%,2122.22%,,161617,202230,367107,349228,381583,-53.72%,-42.09%,5.12%,-57.65%,-47.00%,-3.79%,-8.48%,0.5,₹327,,,,
542383,RITCO LOGISTICS Ltd,2001,₹794 Cr,Small Cap,Industrials,Integrated Freight & Logistics,₹280,-3.12%,₹218,₹443,28.43%,-36.86%,₹294,₹290,₹317,-3.12%,-2.17%,-7.93%,5.56%,-15.07%,-11.20%,58.42%,1459.05%,1442,4412,5858,9351,9700,-84.58%,-52.82%,-37.35%,-85.13%,-54.51%,-39.61%,-3.60%,0.2,₹289,19,15,15,
543597,Virtuoso Optoelectronics Ltd,2015,"₹1,450 Cr",Small Cap,Technology,Consumer Electronics,₹492,4.93%,₹285,₹690,72.53%,-28.74%,₹488,₹482,₹521,4.93%,-6.57%,4.48%,-9.99%,4.58%,68.94%,,,125750,45938,30940,31690,28808,296.81%,44.96%,-2.37%,336.51%,59.46%,7.40%,10.00%,4.0,₹469,94,5,5,
543515,Sunrise Efficient Marketing Ltd,2002,₹322 Cr,Micro Cap,Industrials,Specialty Industrial Machinery,₹214,0.07%,₹39,₹225,448.34%,-4.67%,₹213,₹211,₹181,0.07%,-0.67%,3.10%,1.37%,25.34%,386.39%,622.62%,,13500,9188,13036,27357,31500,-50.65%,-66.42%,-52.35%,-57.14%,-70.83%,-58.62%,-13.15%,0.5,₹214,38,6,6,
543971,Bondada Engineering Ltd,2012,"₹4,715 Cr",Small Cap,Industrials,Engineering & Construction,₹423,-0.48%,₹330,₹754,28.03%,-43.96%,₹434,₹442,₹475,-0.48%,-2.68%,-4.51%,10.39%,-2.11%,-34.16%,,,52800,68350,100895,219397,289802,-75.93%,-68.85%,-54.01%,-81.78%,-76.41%,-65.18%,-24.29%,0.2,₹425,41,10,10,
KALAMANDIR,Sai Silks (Kalamandir) Limited,2008,"₹2,517 Cr",Small Cap,Consumer Cyclical,Apparel Retail,₹171,0.99%,₹113,₹202,51.14%,-15.28%,₹173,₹156,₹152,0.99%,-2.72%,11.80%,37.13%,4.57%,7.63%,,,481304,659177,1701711,1404730,946422,-65.74%,-53.07%,21.14%,-49.14%,-30.35%,79.80%,48.43%,0.3,₹169,22,8,8,
539112,SAB Industries Ltd,1983,₹233 Cr,Micro Cap,Industrials,Engineering & Construction,₹153,0.00%,₹136,₹308,12.25%,-50.37%,₹161,₹162,₹170,0.00%,-0.42%,-10.29%,-2.36%,-2.83%,-10.50%,78.07%,412.73%,1,111,160,234,189,-99.57%,-52.80%,-31.89%,-99.47%,-41.41%,-15.45%,24.14%,0.0,₹153,,-14,-14,
539991,Confidence Futuristic Energetech Ltd,1985,₹168 Cr,Micro Cap,Utilities,Utilities - Regulated Gas,₹67,4.11%,₹58,₹119,15.45%,-43.61%,₹70,₹75,₹84,4.11%,-5.36%,-11.64%,-17.67%,-31.36%,-3.19%,,,10628,6108,11398,15871,17732,-33.04%,-61.51%,-28.18%,-40.06%,-65.55%,-35.72%,-10.49%,0.7,₹64,16,4,4,
EMSLIMITED,Ems Ltd,2010,"₹3,223 Cr",Small Cap,Industrials,Engineering & Construction,₹581,0.73%,₹535,"₹1,016",8.49%,-42.86%,₹610,₹604,₹691,0.73%,-4.06%,-3.86%,-5.20%,-12.82%,-33.02%,,,72441,125881,237963,305634,307684,-76.30%,-58.81%,-22.14%,-76.46%,-59.09%,-22.66%,-0.67%,0.2,₹576,18,33,33,
524790,Everest Organics Ltd,1993,₹307 Cr,Micro Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹317,4.99%,₹113,₹477,181.38%,-33.64%,₹329,₹352,₹294,4.99%,-1.23%,-4.08%,-24.86%,17.24%,104.69%,134.48%,22.01%,2228,496,1203,3716,5534,-40.04%,-86.66%,-67.61%,-59.74%,-91.04%,-78.25%,-32.85%,0.6,₹302,61,5,5,
507779,Kanpur Plastipack Limited,1971,₹490 Cr,Micro Cap,Consumer Cyclical,Packaging & Containers,₹218,3.81%,₹102,₹249,113.62%,-12.61%,₹208,₹209,₹153,3.81%,7.13%,9.74%,21.38%,73.64%,91.31%,89.57%,309.54%,852,2862,2293,5689,4655,-85.02%,-49.69%,-59.69%,-81.70%,-38.52%,-50.74%,22.21%,0.1,₹210,43,5,5,
531569,Sanjivani Paranteral Ltd,1994,₹272 Cr,Micro Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹222,2.26%,₹205,₹397,8.14%,-44.12%,₹227,₹227,₹275,2.26%,1.49%,0.96%,-3.88%,-23.21%,-16.49%,312.27%,2397.75%,5263,3002,8385,8089,9673,-34.94%,-62.89%,3.65%,-45.59%,-68.97%,-13.32%,-16.37%,0.7,₹217,33,7,7,
532362,Nagpur Power And Industries Ltd,1996,₹148 Cr,Micro Cap,Industrials,Electrical Equipment & Parts,₹113,-0.35%,₹87,₹171,29.77%,-34.00%,₹114,₹120,₹126,-0.35%,4.44%,-6.62%,-9.21%,-10.93%,-21.98%,88.48%,309.06%,2496,1614,2966,2738,3548,-8.84%,-41.04%,8.33%,-29.65%,-54.50%,-16.41%,-22.83%,0.9,₹113,54,2,2,
THOMASCOTT,Thomas Scott (India) Ltd,2010,₹448 Cr,Micro Cap,Consumer Cyclical,Textile Manufacturing,₹305,4.99%,₹186,₹509,64.53%,-40.01%,₹331,₹338,₹346,4.99%,-0.59%,-16.64%,-15.11%,-30.12%,17.49%,750.56%,5502.75%,30402,20000,17610,40667,27169,-25.24%,-50.82%,-56.70%,11.90%,-26.39%,-35.18%,49.68%,0.7,₹291,26,12,12,
533181,Intrasoft Technologies Ltd,1996,₹154 Cr,Micro Cap,Consumer Cyclical,Internet Retail,₹94,-2.43%,₹90,₹191,4.78%,-50.76%,₹103,₹108,₹119,-2.43%,-4.80%,-13.17%,-9.68%,-25.17%,-23.75%,-45.35%,47.27%,873,2128,2278,3210,4147,-72.80%,-33.70%,-29.02%,-78.95%,-48.69%,-45.07%,-22.61%,0.3,₹97,12,8,8,
BEDMUTHA,Bedmutha Industries Ltd,1990,₹450 Cr,Micro Cap,Basic Materials,Steel,₹140,-0.13%,₹135,₹260,3.33%,-46.28%,₹144,₹150,₹173,-0.13%,-1.68%,-8.10%,-13.25%,-15.13%,-33.66%,85.63%,878.95%,6610,55532,27013,19864,17403,-66.72%,179.57%,35.99%,-62.02%,219.10%,55.22%,14.14%,0.3,₹140,39,4,4,
530549,Shilpa Medicare Ltd,1987,"₹8,433 Cr",Mid Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹875,0.19%,₹531,"₹1,003",64.94%,-12.78%,₹886,₹894,₹785,0.19%,6.45%,-3.36%,22.36%,31.87%,30.20%,123.19%,40.12%,4645,5629,4658,12914,12706,-64.03%,-56.41%,-63.93%,-63.44%,-55.70%,-63.34%,1.64%,0.4,₹873,109,8,8,
530215,Kings Infra Ventures Ltd,1987,₹382 Cr,Micro Cap,Consumer Defensive,Farm Products,₹156,2.67%,₹106,₹188,47.17%,-17.02%,₹141,₹136,₹139,2.67%,4.17%,18.95%,21.26%,8.41%,-7.47%,86.16%,539.34%,64181,34131,26920,17319,17402,270.58%,97.07%,55.44%,268.82%,96.14%,54.70%,-0.48%,3.7,₹152,29,5,5,
514354,Premier Polyfilm Ltd(NDA),1992,₹517 Cr,Small Cap,Basic Materials,Specialty Chemicals,₹49,-1.04%,₹40,₹86,20.90%,-43.20%,₹51,₹52,₹61,-1.04%,2.45%,-8.27%,-18.15%,-29.93%,15.80%,145.95%,999.55%,8288,26092,13443,15209,15319,-45.51%,71.55%,-11.62%,-45.90%,70.32%,-12.25%,-0.72%,0.5,₹49,20,2,2,
504036,Hind Rectifiers Ltd,1958,"₹3,282 Cr",Small Cap,Industrials,Electrical Equipment & Parts,"₹1,910",1.89%,₹781,"₹2,020",144.44%,-5.45%,"₹1,609","₹1,425","₹1,202",1.89%,0.03%,45.73%,72.79%,99.64%,136.76%,1060.82%,1209.26%,3960,5490,22376,12531,8671,-68.40%,-56.19%,78.57%,-54.33%,-36.69%,158.05%,44.51%,0.3,"₹1,874",76,25,25,
531508,Eveready Industries India Ltd,1934,"₹2,931 Cr",Small Cap,Industrials,Electrical Equipment & Parts,₹405,-1.15%,₹273,₹505,48.41%,-19.82%,₹407,₹358,₹346,-1.15%,1.59%,5.87%,30.30%,19.87%,-12.26%,11.90%,184.11%,13561,13944,25717,14900,12148,-8.99%,-6.42%,72.59%,11.63%,14.78%,111.69%,22.65%,0.9,₹410,35,11,11,
GRASIM,Grasim Industries Ltd,1947,"₹185,923 Cr",Large Cap,Basic Materials,Building Materials,"₹2,738",-0.77%,"₹2,277","₹2,896",20.23%,-5.47%,"₹2,745","₹2,739","₹2,601",-0.77%,-1.02%,-1.68%,-3.09%,9.88%,8.67%,72.69%,338.75%,553341,787617,751542,770076,694817,-28.14%,2.28%,-2.41%,-20.36%,13.36%,8.16%,10.83%,0.7,"₹2,759",49,56,56,
EIFFL,Euro India Fresh Foods Ltd,2009,₹593 Cr,Small Cap,Consumer Defensive,Packaged Foods,₹239,0.44%,₹165,₹292,45.13%,-18.16%,₹241,₹236,₹209,0.44%,3.01%,-5.65%,9.25%,23.42%,40.27%,111.79%,,5409,6289,5499,34608,34463,-84.37%,-81.83%,-84.11%,-84.31%,-81.75%,-84.04%,0.42%,0.2,₹238,106,2,2,
KHADIM,Khadim India Limited,1981,₹472 Cr,Micro Cap,Consumer Cyclical,Footwear & Accessories,₹257,-2.52%,₹252,₹421,2.07%,-38.97%,₹279,₹272,₹312,-2.52%,-4.85%,-5.10%,-12.72%,-19.50%,-29.98%,0.92%,99.30%,21947,14531,41310,43151,41153,-49.14%,-66.33%,-4.27%,-46.67%,-64.69%,0.38%,4.85%,0.5,₹264,24,11,11,
ZODIAC,Zodiac Energy Ltd,1992,₹668 Cr,Small Cap,Technology,Solar,₹442,1.33%,₹319,₹809,38.64%,-45.39%,₹454,₹469,₹458,1.33%,0.11%,-5.20%,4.21%,-2.39%,-45.39%,246.80%,,8617,7490,8881,48003,49499,-82.05%,-84.40%,-81.50%,-82.59%,-84.87%,-82.06%,-3.02%,0.2,₹436,33,13,13,
HILTON,Hilton Metal Forging Ltd,2005,₹136 Cr,Micro Cap,Industrials,Metal Fabrication,₹58,4.99%,₹51,₹123,13.91%,-52.68%,₹61,₹65,₹78,4.99%,2.71%,-13.14%,-18.70%,-27.88%,-30.00%,-5.72%,464.02%,55549,47919,54836,208460,200339,-73.35%,-77.01%,-73.69%,-72.27%,-76.08%,-72.63%,4.05%,0.3,₹56,21,3,3,
BOROLTD,Borosil Ltd,2010,"₹3,994 Cr",Small Cap,Consumer Cyclical,"Furnishings, Fixtures & Appliances",₹334,3.23%,₹283,₹516,18.19%,-35.25%,₹331,₹343,₹369,3.23%,2.27%,-1.15%,-2.98%,-2.67%,-13.72%,-2.60%,119.26%,91574,76581,97397,126290,150882,-27.49%,-39.36%,-22.88%,-39.31%,-49.24%,-35.45%,-16.30%,0.7,₹324,53,6,6,
517059,Salzer Electronics Ltd,1985,"₹1,551 Cr",Small Cap,Industrials,Electrical Equipment & Parts,₹878,-1.44%,₹781,"₹1,650",12.38%,-46.79%,₹846,₹884,"₹1,061",-2.61%,0.57%,1.47%,-16.43%,-6.72%,-12.76%,292.05%,790.92%,5219,34885,11324,11182,12352,-53.33%,211.97%,1.26%,-57.75%,182.42%,-8.33%,-9.47%,0.5,₹891,20,22,22,
ZUARIIND,Zuari Industries Ltd,1967,₹926 Cr,Small Cap,Industrials,Conglomerates,₹312,0.14%,₹230,₹407,35.46%,-23.51%,₹291,₹285,₹290,0.14%,-2.93%,18.46%,5.18%,16.79%,-6.30%,69.23%,,238380,264086,290169,135167,116226,76.36%,95.38%,114.67%,105.10%,127.22%,149.66%,16.30%,1.8,₹311,,,,
504240,Delton Cables Ltd,1964,₹555 Cr,Small Cap,Industrials,Electrical Equipment & Parts,₹643,-2.63%,₹535,"₹1,375",20.09%,-53.27%,₹773,₹753,₹786,-2.63%,-20.68%,-2.77%,5.75%,-22.20%,7.03%,936.29%,1566.67%,42904,13243,11818,9474,6728,352.85%,39.78%,24.73%,537.71%,96.83%,75.65%,40.82%,4.5,₹660,27,24,24,
524542,Sukhjit Starch And Chemicals Ltd,1944,₹530 Cr,Small Cap,Basic Materials,Specialty Chemicals,₹168,-1.38%,₹167,₹324,0.66%,-48.30%,₹175,₹183,₹218,-1.38%,-2.84%,-5.28%,-22.37%,-19.31%,-30.51%,-33.69%,96.94%,2937,1557,2773,3201,2672,-8.26%,-51.36%,-13.61%,10.01%,-41.72%,3.80%,19.81%,0.9,₹170,13,13,13,
SOUTHWEST,South West Pinnacle Exploration Ltd,2006,₹416 Cr,Micro Cap,Energy,Oil & Gas Equipment & Services,₹140,-3.59%,₹99,₹169,41.32%,-17.17%,₹145,₹147,₹133,-3.59%,-4.23%,-6.90%,13.06%,8.95%,32.87%,-27.09%,576.28%,13245,39276,24289,88478,70246,-85.03%,-55.61%,-72.55%,-81.14%,-44.09%,-65.42%,25.95%,0.1,₹145,24,6,6,
ZOTA,Zota Health Care Ltd,2000,"₹4,017 Cr",Small Cap,Healthcare,Biotechnology,"₹1,325",10.07%,₹535,"₹1,349",147.63%,-1.79%,"₹1,210","₹1,110",₹905,10.07%,9.80%,8.92%,39.08%,42.57%,103.08%,382.10%,842.25%,499042,142127,89750,101743,77861,390.49%,39.69%,-11.79%,540.94%,82.54%,15.27%,30.67%,4.9,"₹1,204",,-21,-21,
PRITI,Priti International Ltd,2017,₹105 Cr,Micro Cap,Consumer Cyclical,"Furnishings, Fixtures & Appliances",₹79,-3.76%,₹78,₹186,0.77%,-57.74%,₹86,₹91,₹110,-3.76%,-5.02%,-16.21%,-18.74%,-34.09%,-45.15%,-51.50%,,23625,11913,15308,16397,19216,44.08%,-27.34%,-6.64%,22.94%,-38.00%,-20.34%,-14.67%,1.4,₹82,22,4,4,
500148,Uflex Ltd,1988,"₹4,286 Cr",Small Cap,Consumer Cyclical,Packaging & Containers,₹594,0.98%,₹438,₹860,35.75%,-30.91%,₹592,₹602,₹546,0.98%,2.35%,0.23%,1.10%,28.48%,9.13%,-13.46%,82.24%,360,1010,1513,4713,4983,-92.36%,-78.56%,-67.89%,-92.78%,-79.73%,-69.63%,-5.43%,0.1,₹588,30,20,20,
KAPSTON,Kapston Services Ltd,2009,₹250 Cr,Micro Cap,Industrials,Specialty Business Services,₹246,-0.12%,₹190,₹319,29.50%,-22.87%,₹247,₹245,₹242,-0.12%,-1.23%,-0.21%,22.91%,2.73%,21.81%,225.25%,485.83%,5557,13447,17550,15889,10811,-65.03%,-15.37%,10.45%,-48.60%,24.38%,62.33%,46.97%,0.3,₹246,24,10,10,
540728,Sayaji Industries Ltd,1941,₹150 Cr,Micro Cap,Consumer Defensive,Farm Products,₹237,4.98%,₹175,₹414,35.39%,-42.72%,₹258,₹269,₹304,4.98%,-0.92%,-16.83%,-20.47%,-23.30%,19.04%,12.38%,92.76%,123,427,304,310,318,-60.33%,37.65%,-1.96%,-61.36%,34.05%,-4.53%,-2.62%,0.4,₹226,,-18,-18,
526433,ASM Technologies Ltd,1992,"₹3,096 Cr",Small Cap,Technology,Information Technology Services,"₹2,629",-3.94%,"₹1,033","₹3,290",154.47%,-20.09%,"₹2,908","₹2,686","₹1,741",-3.94%,-7.56%,-5.55%,69.54%,132.97%,86.08%,352.37%,5729.71%,16179,12331,18329,24431,17642,-33.78%,-49.53%,-24.98%,-8.29%,-30.10%,3.90%,38.49%,0.7,"₹2,737",123,21,21,
517236,Calcom Vision Ltd,1985,₹151 Cr,Micro Cap,Industrials,Electrical Equipment & Parts,₹108,1.27%,₹72,₹144,50.94%,-24.95%,₹108,₹106,₹105,0.93%,-1.01%,7.68%,9.39%,1.50%,-17.75%,15.02%,326.04%,4181,5974,6142,8160,10371,-48.76%,-26.79%,-24.73%,-59.69%,-42.40%,-40.78%,-21.32%,0.5,₹107,135,1,1,
KIOCL,KIOCL Ltd,1976,"₹20,481 Cr",Large Cap,Basic Materials,Steel,₹337,-1.61%,₹210,₹454,60.60%,-25.72%,₹336,₹314,₹309,-1.61%,-14.60%,15.37%,23.11%,16.01%,-19.76%,74.07%,152.43%,699796,1176326,3759302,1441395,867138,-51.45%,-18.39%,160.81%,-19.30%,35.66%,333.53%,66.22%,0.5,₹343,,-3,-3,
539872,Bajaj Healthcare Ltd,1993,"₹1,461 Cr",Small Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹466,3.19%,₹333,₹745,39.74%,-37.49%,₹497,₹505,₹549,3.19%,1.96%,-9.43%,-16.62%,-21.18%,18.41%,20.86%,159.71%,8783,8251,26851,18030,32404,-51.29%,-54.24%,48.93%,-72.90%,-74.54%,-17.14%,-44.36%,0.5,₹451,33,14,14,
530079,Faze Three Ltd,1985,"₹1,224 Cr",Small Cap,Consumer Cyclical,Textile Manufacturing,₹501,6.46%,₹318,₹747,57.55%,-32.93%,₹629,₹603,₹471,6.46%,-9.28%,-29.20%,-19.82%,28.66%,-8.75%,20.14%,1098.56%,24838,15357,12924,8035,6331,209.11%,91.12%,60.84%,292.30%,142.55%,104.12%,26.91%,3.1,₹471,30,17,17,
ORCHPHARMA,Orchid Pharma Ltd,1992,"₹3,870 Cr",Small Cap,Healthcare,Drug Manufacturers - Specialty & Generic,₹763,-2.19%,₹604,"₹1,997",26.37%,-61.80%,₹742,₹726,"₹1,076",-2.19%,0.42%,5.96%,-2.29%,-38.62%,-45.88%,146.21%,,59636,73975,84508,138644,120539,-56.99%,-46.64%,-39.05%,-50.53%,-38.63%,-29.89%,15.02%,0.4,₹780,39,20,20,
543373,Shri Venkatesh Refineries Ltd,2003,₹531 Cr,Small Cap,Consumer Defensive,Packaged Foods,₹240,0.10%,₹115,₹255,108.91%,-5.78%,₹242,₹222,₹211,,1.80%,-0.97%,13.62%,7.61%,107.02%,237.05%,,7500,2167,13026,9824,10644,-23.66%,-77.95%,32.60%,-29.54%,-79.65%,22.38%,-7.71%,0.8,₹240,29,8,8,
KRISHANA,Krishana Phoschem Ltd,2004,"₹3,251 Cr",Small Cap,Basic Materials,Agricultural Inputs,₹526,-2.04%,₹175,₹585,200.20%,-10.12%,₹520,₹494,₹306,-2.04%,-2.29%,13.98%,45.19%,179.56%,99.43%,226.95%,1953.91%,105935,145762,260006,280667,226010,-62.26%,-48.07%,-7.36%,-53.13%,-35.51%,15.04%,24.18%,0.4,₹537,32,16,16,
HINDWAREAP,Hindware Home Innovation Ltd,2017,"₹2,300 Cr",Small Cap,Consumer Cyclical,"Furnishings, Fixtures & Appliances",₹275,-1.06%,₹177,₹386,55.00%,-28.84%,₹270,₹278,₹248,-1.06%,-3.17%,0.66%,34.86%,25.68%,-24.11%,-9.35%,272.43%,22437,71527,76757,159495,228317,-85.93%,-55.15%,-51.87%,-90.17%,-68.67%,-66.38%,-30.14%,0.1,₹278,,-9,-9,
543464,Maruti Interior Products Ltd,1997,₹140 Cr,Micro Cap,Consumer Cyclical,"Furnishings, Fixtures & Appliances",₹93,-1.06%,₹71,₹230,30.78%,-59.48%,₹99,₹106,₹131,-1.06%,-5.30%,-12.43%,-19.10%,-27.91%,16.61%,23.59%,,5000,2000,6550,6018,9664,-16.91%,-66.76%,8.85%,-48.26%,-79.30%,-32.22%,-37.73%,0.8,₹94,29,3,3,
RISHABH,Rishabh Instruments Ltd,1982,"₹1,100 Cr",Small Cap,Technology,Scientific & Technical Instruments,₹287,-1.17%,₹202,₹408,42.56%,-29.51%,₹289,₹290,₹287,-1.17%,1.77%,-0.91%,1.90%,4.68%,-22.45%,,,21146,30731,30051,46758,64178,-54.78%,-34.28%,-35.73%,-67.05%,-52.12%,-53.18%,-27.14%,0.5,₹291,49,6,6,
526717,HCP Plastene Bulkpack Ltd,1984,₹206 Cr,Micro Cap,Consumer Cyclical,Packaging & Containers,₹192,-0.52%,₹89,₹216,116.34%,-11.09%,₹197,₹182,₹147,-0.52%,-6.52%,11.63%,80.96%,48.38%,6.17%,-52.63%,29.69%,2628,1481,28161,16783,13976,-84.34%,-91.18%,67.79%,-81.20%,-89.40%,101.50%,20.09%,0.2,₹193,,,,
532486,Pokarna Ltd,1991,"₹2,791 Cr",Small Cap,Industrials,Building Products & Equipment,₹900,-0.45%,₹723,"₹1,452",24.57%,-38.00%,₹973,"₹1,022","₹1,089",-0.55%,-2.26%,-12.04%,-11.83%,-22.09%,16.74%,55.05%,507.29%,1725,6438,6648,8942,9810,-80.71%,-28.00%,-25.66%,-82.42%,-34.37%,-32.24%,-8.85%,0.2,₹904,15,59,59,
532395,Axiscades Technologies Ltd,1990,"₹5,107 Cr",Mid Cap,Industrials,Engineering & Construction,"₹1,204",-2.97%,₹421,"₹1,506",185.89%,-20.07%,"₹1,338","₹1,320",₹876,-2.97%,-10.84%,-13.64%,28.23%,71.56%,132.16%,798.66%,1892.96%,14008,12622,10415,32025,21181,-56.26%,-60.59%,-67.48%,-33.87%,-40.41%,-50.83%,51.20%,0.4,"₹1,241",70,17,17,
516003,Duroply Industries Ltd,1957,₹215 Cr,Micro Cap,Basic Materials,Lumber & Wood Production,₹218,-0.62%,₹151,₹341,44.75%,-36.12%,₹231,₹229,₹216,-0.62%,3.37%,-8.31%,3.99%,6.04%,-22.88%,20.73%,602.74%,610,1471,3099,4753,6531,-87.17%,-69.06%,-34.81%,-90.66%,-77.48%,-52.56%,-27.22%,0.1,₹219,38,6,6,
539275,Mangalam Seeds Ltd,2011,₹195 Cr,Micro Cap,Basic Materials,Agricultural Inputs,₹178,5.14%,₹144,₹285,23.83%,-37.54%,₹175,₹175,₹186,5.14%,1.71%,3.73%,4.00%,-12.08%,-31.64%,91.09%,189.43%,357,348,1877,2043,2034,-82.52%,-82.95%,-8.11%,-82.44%,-82.88%,-7.69%,0.46%,0.2,₹169,19,9,9,
522217,Gujarat Apollo Industries Ltd,1986,₹498 Cr,Micro Cap,Industrials,Specialty Industrial Machinery,₹424,-0.81%,₹246,₹505,72.25%,-16.06%,₹456,₹404,₹351,-0.81%,-8.80%,6.44%,20.44%,28.80%,62.98%,111.37%,120.78%,4670,3867,9510,4371,3232,6.84%,-11.54%,117.58%,44.48%,19.63%,194.23%,35.23%,1.1,₹427,214,2,2,
506480,Gocl Corporation Ltd,1961,"₹1,720 Cr",Small Cap,Basic Materials,Specialty Chemicals,₹349,1.48%,₹245,₹517,42.26%,-32.51%,₹370,₹368,₹341,1.48%,-0.97%,-11.51%,17.53%,5.33%,-17.64%,17.99%,102.79%,2218,4502,6425,15645,12808,-85.82%,-71.23%,-58.93%,-82.68%,-64.85%,-49.83%,22.15%,0.1,₹344,19,19,19,
AARTISURF,Aarti Surfactants Ltd,2018,₹407 Cr,Micro Cap,Basic Materials,Specialty Chemicals,₹467,-0.57%,₹396,₹918,17.94%,-49.12%,₹543,₹552,₹551,-0.57%,-11.99%,-13.65%,-21.16%,-16.15%,-25.37%,-38.16%,30.88%,3245,7176,5687,9524,11988,-65.93%,-24.66%,-40.29%,-72.93%,-40.14%,-52.56%,-20.55%,0.3,₹470,26,18,18,
